IRAC1,IRAC2,IRAC3,IRAC4,hst.acs.wfc.F606W,hst.acs.wfc.F814W,hst.wfc3.ir.F125W,hst.wfc3.ir.F140W,hst.wfc3.ir.F160W,jwst.miri.F1000W,jwst.miri.F1280W,jwst.miri.F1500W,jwst.miri.F1800W,jwst.miri.F2100W,jwst.miri.F770W,jwst.nircam.F115W,jwst.nircam.F150W,jwst.nircam.F200W,jwst.nircam.F277W,jwst.nircam.F356W,jwst.nircam.F410M,jwst.nircam.F444W,sfh.sfr100Myrs,stellar.m_star,agn.fracAGN,universe.redshift
0.009415918677441003,0.007257477728557911,0.007727062094938316,0.009415308143173748,4.775740782316828e-06,2.7557634117924318e-05,0.00039306279989835205,0.0006258856860658736,0.0008810277380173982,0.00975658151312344,0.027810703565692985,0.04976362050221633,0.0572066391759295,0.05853686170713533,0.009775955496448208,0.00023727173748719683,0.0008507037109540198,0.002183712618717139,0.0043696726187067115,0.006380166831684058,0.007213753849788025,0.007280823452825187,3.1789775051570768,4913875860.879247,0.3,1.084
0.0022599738823177087,0.002594595124392207,0.002780600370415417,0.0022606261664698053,0.0005805006403470229,0.0006032797060265409,0.0010409280385576894,0.0012140070150068892,0.0013005316431526452,0.003295472943031344,0.0023309087505054915,0.0033347758456478823,0.01112167325559401,0.019687521375053516,0.0022509447218269957,0.0009165488229736427,0.0012514116422350217,0.0015106483676031437,0.0018881427004625428,0.002275377970203406,0.002438507846859012,0.0025576870778435718,6.897470169615244,4044546415.1452017,0.2,1.94
0.6856780036424874,0.26881724780701477,0.48310634691955745,0.6858264779250662,3.054444381397428e-05,6.85774073189141e-05,0.00028962375947142865,0.0005284041659234702,0.0008735164673249336,0.7112521346030521,0.8369766727526432,0.8719514562960398,0.912738174823207,0.9258091763165176,0.6890740638537506,0.00022253724089474987,0.000770244006569359,0.0044509909539099946,0.03400237978382382,0.1175373938428018,0.19629656423977404,0.25136288981547883,1.2749010929592421,1611871271.8391416,0.99,1.17
1.1423731686393346e-05,7.840697938142323e-06,1.015417966749355e-05,1.1426917257373575e-05,1.391991251338169e-09,2.3758499705549676e-08,3.6316750744652295e-07,6.274388489129736e-07,9.549871462840507e-07,1.1639298519176187e-05,1.462467365022779e-05,1.585564337933747e-05,3.0331896460876636e-05,3.6033418151216024e-05,1.159333307954598e-05,2.358816142332035e-07,8.668788550166861e-07,2.2794824645964555e-06,4.641359084882902e-06,6.638433653944288e-06,7.666656947571784e-06,7.807897969485636e-06,0.2161696383495422,38273667.93605183,0.6,4.894
0.0987683704761279,0.055489418431022376,0.08101317369524454,0.09876346929681966,2.5536735637242576e-05,0.0001332978315834493,0.0010880621589451865,0.0017509113503554555,0.002522680390653616,0.09754448344798652,0.19336807195262687,0.2690053128923741,0.4411941711078516,0.6227091946475684,0.10113693747279072,0.0007564935714843925,0.0023176049926435394,0.005869147359605247,0.016724467649236577,0.031364927955781156,0.04364572668769612,0.05267049917556394,4.753017277110186e-10,5570259953.947194,0.9,0.463
0.01473834024711005,0.009265546970115633,0.011850466820424847,0.014758182336583884,5.3306144921909326e-05,0.0002600555819950998,0.001308158776743679,0.0018875000606856083,0.002546322132669421,0.02915752652713951,0.05484054186661329,0.03333651632947825,0.06159553005312555,0.05419874388229321,0.01339831897312581,0.0010037246911577366,0.002383446803215084,0.004246633969499729,0.007312193762965756,0.007552893730952227,0.007909690678759728,0.008941284063189737,0.35085575591240215,5353494116.099743,0.3,0.531
0.006543605522486167,0.005041141850438564,0.00628625037113691,0.006544170137490332,2.9467990243235993e-05,0.00018520063754079593,0.0008958499784196422,0.0012674345853238205,0.0016830881418245004,0.0071552278753605454,0.014433165887525065,0.015733291520553357,0.023905872818188702,0.029744469696543235,0.006758439871192381,0.0007008361206376282,0.0015744274686655595,0.0026365392598797937,0.0043909524787562465,0.004532721311766437,0.004473461429512304,0.004895693876731494,0.0002560790026585518,5294169594.688945,0.6,0.557
0.13307730529780393,0.10636746710757213,0.13697054687781682,0.13307949972193114,0.0001426923710876777,0.000432522995593897,0.0018299488097937606,0.0025501859344536503,0.004005814677531539,0.1314513650646655,0.26982740097364166,0.35817004559469473,0.29581216545628464,0.41599040193240744,0.13662687654982517,0.001443211906831752,0.0036027946431620495,0.013780855661671006,0.04335988080179997,0.07776206153033934,0.09559449647461529,0.1037463197157266,6.606216158060414,2040533337.7758002,0.7,0.823
0.0055052255448662804,0.013098274235422426,0.009617020635102051,0.0055036198929243356,0.02858830805383717,0.028486133851401387,0.029598472150955055,0.03120278612597466,0.030678778868505313,0.004084005615810908,0.00643112438466378,0.026029527244810103,0.005387545708496353,0.03967524145570526,0.005705453623047272,0.027900099598157185,0.030715336296678684,0.029809493749784022,0.0280520553830373,0.017452903830110725,0.014957915317451064,0.01358355610275076,7.302480684297791,1872962608.8169537,0.0,0.391
0.33922665951135983,0.09770732883620874,0.07018804022274217,0.33956435437041627,0.01658957866908422,0.02504456749312125,0.040983193116360436,0.04547936575499967,0.048516514251256936,0.9990277066951854,0.6781236286630528,1.2080673245646516,1.0962865774939483,1.4914533694585832,0.31317143052302643,0.03740703521470252,0.04727300406884365,0.05702292016186688,0.05997199445306152,0.048280786998720654,0.06842031632928845,0.09114313210755648,6.897470169615244,4044546415.1452017,0.0,0.317
0.5834905206173963,0.4224810357566217,0.5442913970042376,0.5834946347883018,0.0018995360707391138,0.0034783542322219885,0.0069771270752975465,0.010295732574697639,0.015052070181869288,0.5597956811889782,0.8652715994343654,0.9016360270560622,1.1763024662996167,1.2530870666477252,0.5992979018198274,0.005659858576048773,0.013813873939083524,0.044767163790832926,0.1484432101836096,0.2798545796035021,0.36147855999514455,0.40718595460471035,3.6722484402470887,1780281879.8359528,0.9,0.513
0.00035524962319939056,0.00013358859482005987,0.00022081367136314066,0.0003554188591459524,1.1860989238150654e-07,4.5762712533315627e-07,1.4684994199085514e-06,2.1450051598633824e-06,3.0699786638973493e-06,0.0004403756864662819,0.0004023667751208354,0.00047982207277391263,0.0008578257299582195,0.0005972904144041137,0.0003397186384619441,1.1660911207420556e-06,2.8164445068284623e-06,9.142831235498144e-06,3.420915043811738e-05,7.716256225437375e-05,9.83898449247734e-05,0.0001252984766334082,2.113574206170853,6400464470.955535,0.1,4.144
7.235313955654449,2.9876676747859054,4.191063779829818,7.240253579826053,0.02269919055272644,0.04148285158495685,0.08629497185079768,0.10068587129522316,0.1157752562427039,11.82671520075028,12.746597529163878,20.93831430407475,26.5810090783856,39.44366658757531,7.288100395210356,0.06870954180088566,0.11579412832113432,0.20799953711731023,0.6115650903941053,1.412271421260072,2.7554199944207527,2.834463115817721,11.115510231085398,6421991732.397014,0.7,0.28
3.301718895226373e-05,6.444659954400086e-05,4.302890940430642e-05,3.305818895512119e-05,5.53892758904252e-05,5.9549606663886006e-05,6.106665922438705e-05,6.976166939201449e-05,7.464723573951151e-05,2.2254367474769795e-05,1.8296500555846832e-05,1.7229283369600653e-05,2.4008185712733784e-05,7.811698721974139e-05,3.2276619259323013e-05,6.904530366914739e-05,7.167657747819407e-05,6.915169527389311e-05,6.871545686111347e-05,7.184014983171509e-05,7.502906894957854e-05,6.64678982743244e-05,0.1642830698223974,33671178.609158546,0.1,1.16
4.278038893149193e-05,3.277800521343152e-05,3.801767101386854e-05,4.2794814902825094e-05,7.954105887140658e-06,9.438654634968145e-06,1.0079766914299295e-05,1.0636889844166232e-05,1.121773550232366e-05,3.5800200999363844e-05,4.611255017808611e-05,7.670420772713334e-05,7.415806402063805e-05,9.710386752939383e-05,4.44289719865528e-05,9.847207777370391e-06,1.1017406023655533e-05,1.6972699647230338e-05,2.137737523631801e-05,2.360077853579148e-05,2.941489407580537e-05,3.183571885568106e-05,0.34978859317238153,122827118.65214707,0.4,3.51
0.0030118634303574645,0.0029225431914976395,0.0031182141404644537,0.003014666626852492,5.292645907993288e-07,5.422222047959222e-06,0.00013013174049757612,0.00022053516752404797,0.00033041580408227106,0.0022839416825984095,0.0028557856085247996,0.0048589760505471265,0.007163317495033558,0.011709058483188532,0.003009238880401615,8.506873639309546e-05,0.00030052445696885396,0.0007767745004862936,0.0016039594107501779,0.002281097894171611,0.0026585079819205245,0.0028581812673252865,0.07379870804949086,6219530459.980219,0.5,1.634
0.005773456806593968,0.0027813752964866456,0.0038427614298422613,0.005780138933110599,1.5998843096668007e-06,6.000306692264067e-06,3.9130302828201446e-05,7.197254165414808e-05,0.00011063849840723234,0.004216876678289145,0.010155096442174787,0.025799517629917133,0.05804594395555043,0.0532361409675164,0.006363730757255842,3.284042546597626e-05,9.701293290481034e-05,0.00020959396592806564,0.0007986970227594657,0.0016068092639234723,0.0022558066087251453,0.0026552211771590515,3.8640311281877278,733540806.0181264,0.5,1.388
0.021313504055562295,0.008510086184171371,0.014691102487943282,0.021322990099830526,1.6410902094402646e-06,5.776078686952689e-06,3.5492114462311176e-05,6.377504458181707e-05,9.703338812970473e-05,0.021496433584648936,0.030248307897088312,0.037606937345767824,0.05452109312217971,0.03838392368535877,0.02166740338225564,2.7474177795091307e-05,8.484881507582493e-05,0.0002707904425870221,0.0013423864296710632,0.003954285371346885,0.00640802286751261,0.00799449810355896,2.863449798133269,644786335.9695805,0.8,1.239
0.020297091755557693,0.011010388860179769,0.008019305922964206,0.020332186935092242,0.0022442280920716338,0.0034141615573022917,0.005344099033592614,0.006185975584795747,0.00664082817293523,0.05043525557733745,0.0505530467945872,0.07282976530595853,0.09051204709762894,0.08830340178035373,0.013625773265650629,0.004540608304926321,0.006683915360287981,0.008145253429827653,0.009858973185020473,0.008085240495857314,0.008007257517937497,0.010435519268931154,2.863449798133269,644786335.9695805,0.1,0.418
0.00039844372509574636,0.0009489176048244581,0.0006769252122096665,0.0003983062146075106,0.0020801326560137457,0.0021589199075566067,0.002299678277624345,0.002336598007249366,0.0022852741831584675,0.00028747839197320896,0.0019508784388064943,0.0015577472400325305,0.0003718603047535377,0.00217583911031806,0.0004119861310548714,0.002251539331655975,0.002280353367882896,0.002317266906103305,0.002024473695098286,0.0012782000961359021,0.0010518422340037843,0.0009748844367911243,0.3140605920676695,119657941.18631327,0.0,0.32
0.4094057237465806,0.15640892875427376,0.2819381974080594,0.4090240530971669,4.7220269074928556e-05,0.00014047545653667935,0.0009849981898489876,0.0012778206302442251,0.0014002514973700396,0.43817450512427314,0.7428227875710907,1.075050485363848,0.8764079525555548,1.0067304678241902,0.4026812966168685,0.0004783599586229658,0.0012847405057089165,0.005603289743158651,0.02439973828877654,0.07329773228914542,0.11659524476252503,0.1467828130805418,11.11101851898148,6351813288.913766,0.7,0.972
0.00047847495068884633,0.0003242430839453765,0.0004245216824883548,0.0004783935783722944,4.388443431143049e-07,1.035146472076142e-06,5.023552289995333e-06,8.772900452436984e-06,1.4144433263413047e-05,0.000405622647467821,0.0006971997266039331,0.00044665394839372226,0.00048139665442682174,0.0008426802831941098,0.0004951229182645338,3.5631651130240697e-06,1.267647812255327e-05,4.208783591625184e-05,0.00012076157448544385,0.00021907069415273643,0.0002872102880504461,0.00031442705765193064,3.6722484402470887,1780281879.8359528,0.3,2.833
0.2052607811501756,0.07318727949632178,0.09837528737646589,0.20535752719315953,0.0001929668995535094,0.000682367521017799,0.0029875177906340433,0.004135347652498251,0.005250640778791781,0.398270861860989,0.3405000004397131,0.5067195457923278,0.4940616749386048,0.6590686701686836,0.19940880423889024,0.002312942442223445,0.004934762247855577,0.009309550431163296,0.018785885051860723,0.03290270777978362,0.052206048745533695,0.06848963114872005,1.2749010929592421,1611871271.8391416,0.4,0.32
